"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6,481177441E1;6,286649704E0;-1,172865391E0;-1,115485191E0;6,491678130E0
6,481413941E1;6,317178726E0;-1,290277958E0;-1,088654280E0;6,538863235E0
6,481650210E1;6,295326233E0;-1,338508129E0;-1,134022713E0;6,535192721E0
6,481886699E1;6,249121189E0;-1,520789862E0;-1,112126589E0;6,526955109E0
6,482122953E1;6,173861980E0;-1,667535543E0;-1,142830849E0;6,496407383E0
6,482359445E1;6,094575405E0;-1,804733515E0;-1,149863720E0;6,459341995E0
6,482595714E1;5,977251530E0;-1,885865450E0;-1,161416054E0;6,374394998E0
6,482832207E1;5,903110504E0;-2,034107685E0;-1,161538601E0;6,350864478E0
6,483068462E1;5,758938789E0;-2,177499294E0;-1,140487671E0;6,261596544E0
6,483304954E1;5,581812859E0;-2,285375118E0;-1,092805147E0;6,129746920E0
6,483541224E1;5,370623589E0;-2,438486576E0;-1,005044460E0;5,983304177E0
6,483777716E1;5,167544365E0;-2,575519085E0;-9,062020779E-1;5,844485908E0
6,484013993E1;4,862513542E0;-2,643674612E0;-7,990398407E-1;5,592094247E0
6,484250485E1;4,594349861E0;-2,729649305E0;-6,653118134E-1;5,385320398E0
6,484486740E1;4,271524429E0;-2,810667515E0;-5,475900173E-1;5,142531250E0
6,484723232E1;3,931385517E0;-2,844478846E0;-4,000351429E-1;4,868971154E0
6,484959501E1;3,589984417E0;-2,883083105E0;-3,436801434E-1;4,617171466E0
6,485195993E1;3,327001572E0;-2,968867064E0;-3,142712116E-1;4,470109338E0
6,485432247E1;3,027330875E0;-3,021076441E0;-2,670836449E-1;4,285203468E0
6,485668762E1;2,723280907E0;-3,038176298E0;-1,910336018E-1;4,084515633E0
6,485905016E1;2,426502228E0;-3,053320646E0;-1,887145042E-1;3,904650201E0
6,486141508E1;2,192839146E0;-3,148311138E0;-9,652972221E-2;3,837932325E0
6,486377778E1;1,916729927E0;-3,197855473E0;5,738472939E-2;3,728729843E0
6,486614268E1;1,632454395E0;-3,212813139E0;2,188339233E-1;3,610396641E0
6,486850522E1;1,378242970E0;-3,246128798E0;3,754539490E-1;3,546529504E0
6,487087014E1;1,050333977E0;-3,255048513E0;4,458241463E-1;3,449246506E0
6,487323283E1;7,724461555E-1;-3,299871922E0;4,739336967E-1;3,422052149E0
6,487559775E1;4,337153435E-1;-3,333566427E0;5,062539577E-1;3,399568678E0
6,487796028E1;1,720352173E-1;-3,365910053E0;5,115506649E-1;3,408904617E0
6,488032544E1;-1,184163094E-1;-3,354728222E0;4,993762970E-1;3,393759059E0
6,488268798E1;-3,527545929E-1;-3,367425919E0;4,881598949E-1;3,420861471E0
6,488505290E1;-5,819435120E-1;-3,348163843E0;4,736049175E-1;3,431204015E0
6,488741559E1;-8,240900040E-1;-3,269370556E0;3,606085777E-1;3,390862237E0
6,488978055E1;-1,011559486E0;-3,200497627E0;2,596700191E-1;3,366580784E0
6,489214309E1;-1,167257786E0;-3,101545334E0;1,382515430E-1;3,316803836E0
6,489450801E1;-1,373885155E0;-3,005603552E0;-4,431509972E-2;3,305022989E0
6,489687070E1;-1,535487652E0;-2,869559288E0;-2,137353420E-1;3,261560306E0
6,489923570E1;-1,698074341E0;-2,763933420E0;-3,964338303E-1;3,268018390E0
6,490159816E1;-1,810564995E0;-2,636406183E0;-5,470147133E-1;3,244689239E0
6,490396308E1;-1,873912334E0;-2,464190245E0;-6,864762306E-1;3,170966826E0
6,490632586E1;-1,949765205E0;-2,332089663E0;-8,487281799E-1;3,156036450E0
6,490869078E1;-1,980554104E0;-2,247363091E0;-9,836418629E-1;3,152901320E0
6,491105347E1;-2,029070854E0;-2,075660706E0;-1,172239542E0;3,130437899E0
6,491341837E1;-2,131510735E0;-1,938141108E0;-1,378272772E0;3,193644438E0
6,491578092E1;-2,243141651E0;-1,743989706E0;-1,559103727E0;3,240985806E0
6,491814584E1;-2,318973064E0;-1,576432228E0;-1,715005755E0;3,286946818E0
6,492050853E1;-2,380760193E0;-1,410933971E0;-1,875746846E0;3,343228978E0
6,492287353E1;-2,383071899E0;-1,264689445E0;-2,008406401E0;3,363356559E0
6,492523623E1;-2,439774990E0;-1,079640627E0;-2,104921341E0;3,398355446E0
6,492760115E1;-2,435751438E0;-9,267721176E-1;-2,186642170E0;3,401939977E0
6,492996369E1;-2,382368088E0;-7,571232319E-1;-2,226985455E0;3,347891502E0
6,493232861E1;-2,315091133E0;-6,349015236E-1;-2,254060745E0;3,292952587E0
6,493469131E1;-2,228861332E0;-6,004595757E-1;-2,276788235E0;3,242242928E0
6,493705623E1;-2,152627945E0;-4,648790359E-1;-2,260113239E0;3,155634871E0
6,493941900E1;-2,094098568E0;-3,808317184E-1;-2,241374969E0;3,090961560E0
6,494178392E1;-1,933810711E0;-3,088088036E-1;-2,198019028E0;2,943853663E0
6,494414639E1;-1,784693718E0;-2,019529343E-1;-2,133756638E0;2,789056120E0
6,494651138E1;-1,660409927E0;-1,705379486E-1;-2,014500856E0;2,616153287E0
6,494887404E1;-1,545591354E0;-9,861993790E-2;-1,901961923E0;2,452761236E0
6,495123896E1;-1,446295738E0;3,922939301E-3;-1,707866669E0;2,237989122E0
6,495360151E1;-1,334366322E0;1,792716980E-2;-1,592888951E0;2,078015899E0
6,495596643E1;-1,256406784E0;1,750802994E-2;-1,431401968E0;1,904672185E0
6,495832912E1;-1,291852951E0;7,440185547E-2;-1,168034315E0;1,743193576E0
6,496069406E1;-1,359623432E0;1,382207870E-1;-9,758625031E-1;1,679282135E0
6,496305683E1;-1,382181168E0;1,515178680E-1;-8,806357384E-1;1,645874159E0
6,496542175E1;-1,470327854E0;2,884545326E-1;-7,465860844E-1;1,674055195E0
6,496778429E1;-1,582335472E0;4,116692543E-1;-6,729238033E-1;1,768073405E0
6,497014922E1;-1,575236797E0;5,129427910E-1;-6,287937164E-1;1,771965805E0
6,497251190E1;-1,722086430E0;6,165904999E-1;-5,939671993E-1;1,923164722E0
6,497487683E1;-1,795524597E0;6,906909943E-1;-5,336492062E-1;1,996432845E0
6,497723937E1;-1,836950302E0;7,649273872E-1;-5,670742989E-1;2,069075538E0
6,497960429E1;-1,910798550E0;8,108496666E-1;-6,093537807E-1;2,163316969E0
6,498196698E1;-2,043466568E0;8,539223671E-1;-5,991225243E-1;2,294316199E0
6,498433186E1;-2,141001701E0;8,709239960E-1;-6,559085846E-1;2,402626264E0
6,498669440E1;-2,291217327E0;8,858127594E-1;-7,095181942E-1;2,556903822E0
6,498905956E1;-2,428641319E0;8,875746727E-1;-7,576446533E-1;2,694459663E0
6,499142210E1;-2,558953285E0;7,830238342E-1;-7,855317593E-1;2,788983396E0
6,499378702E1;-2,681133270E0;7,544674873E-1;-8,184192181E-1;2,903016848E0
6,499614974E1;-2,851372242E0;6,760773659E-1;-8,299553394E-1;3,045690420E0
6,499851466E1;-3,013205051E0;6,413269043E-1;-8,319945335E-1;3,191068753E0
6,500087720E1;-3,176398277E0;5,822806358E-1;-8,123025894E-1;3,329923761E0
6,500324212E1;-3,332551956E0;5,353169441E-1;-8,045890331E-1;3,469845859E0
6,500560482E1;-3,451743126E0;5,117526054E-1;-7,648408413E-1;3,572310576E0
6,500796982E1;-3,639030933E0;5,059485435E-1;-7,574002743E-1;3,751291143E0
6,501033228E1;-3,768393517E0;5,034198761E-1;-6,901490688E-1;3,864004012E0
6,501269743E1;-3,938720703E0;5,135207176E-1;-6,452252865E-1;4,024119776E0
6,501505997E1;-4,135963917E0;5,537271500E-1;-6,254947186E-1;4,219485149E0
6,501742489E1;-4,296503544E0;5,597195625E-1;-6,516911983E-1;4,381544261E0
6,501978759E1;-4,450189114E0;5,436367989E-1;-6,866886616E-1;4,535555692E0
6,502215251E1;-4,623651505E0;5,136461258E-1;-7,209053040E-1;4,707620422E0
6,502451505E1;-4,769951344E0;4,985055923E-1;-8,276073933E-1;4,866813911E0
6,502687998E1;-4,890367508E0;3,706388474E-1;-9,737503529E-1;5,000125725E0
6,502924267E1;-4,931388855E0;3,659386635E-1;-1,090230703E0;5,063705178E0
6,503160756E1;-5,048872471E0;3,021383286E-1;-1,270092487E0;5,214933914E0
6,503397033E1;-5,111959934E0;1,467547417E-1;-1,576505184E0;5,351545564E0
6,503633525E1;-5,143957138E0;8,291578293E-2;-1,892804265E0;5,481776906E0
6,503869778E1;-5,059607029E0;1,003599167E-1;-2,023471355E0;5,450149698E0
6,504106164E1;-5,110222816E0;2,021503448E-2;-2,222173452E0;5,572507580E0
6,504342539E1;-5,175172806E0;-4,473495483E-2;-2,505073547E0;5,749765931E0
6,504578915E1;-5,201272011E0;-5,373477936E-2;-2,751073599E0;5,884260693E0
6,504815286E1;-5,269545078E0;-1,877689362E-2;-2,891099930E0;6,010567087E0
6,505051778E1;-5,300829887E0;1,997327805E-2;-2,970736027E0;6,076550746E0
6,505288050E1;-5,295018673E0;1,404962540E-1;-3,002093315E0;6,088474868E0
6,505524549E1;-5,319018841E0;2,553963661E-1;-2,990093470E0;6,107196385E0
6,505760819E1;-5,338110447E0;4,285783768E-1;-2,903498650E0;6,091749090E0
6,505997311E1;-5,318010807E0;5,745282173E-1;-2,724548817E0;6,002873301E0
6,506233565E1;-5,235413074E0;7,282571793E-1;-2,517726898E0;5,854814883E0
6,506470060E1;-5,132978916E0;9,228215218E-1;-2,332918167E0;5,713280957E0
6,506706329E1;-5,057172298E0;1,128797054E0;-2,006261826E0;5,556461190E0
6,506942821E1;-4,970081329E0;1,320324421E0;-1,616039515E0;5,390412666E0
6,507179098E1;-4,876034260E0;1,516401768E0;-1,151501417E0;5,234609817E0
6,507415567E1;-4,754063129E0;1,672029495E0;-6,159601212E-1;5,077027254E0
6,507651834E1;-4,670062542E0;1,865979195E0;-1,580100060E-1;5,031533530E0
6,507888334E1;-4,540657043E0;2,043123245E0;3,527843952E-1;4,991630576E0
6,508124603E1;-4,315655708E0;2,141594887E0;8,283505440E-1;4,888504626E0
6,508361095E1;-4,129550934E0;2,275724411E0;1,256666899E0;4,879684847E0
6,508597349E1;-3,998362541E0;2,443139553E0;1,644625902E0;4,965946863E0
6,508833844E1;-3,807614326E0;2,510873318E0;2,012408972E0;4,985198245E0
6,509070113E1;-3,620960236E0;2,556804657E0;2,293964863E0;4,991079830E0
6,509306605E1;-3,501282692E0;2,635546684E0;2,521386623E0;5,055934861E0
6,509542859E1;-3,290541649E0;2,595753193E0;2,804142714E0;5,042699212E0
6,509779374E1;-3,145062447E0;2,571568489E0;2,899223566E0;4,990979821E0
6,510015630E1;-2,957964897E0;2,483937263E0;3,108078003E0;4,957786758E0
6,510252122E1;-2,746543884E0;2,455723763E0;3,457221270E0;5,052371860E0
6,510488392E1;-2,482410431E0;2,319499493E0;3,589463949E0;4,942336582E0
6,510724884E1;-2,200257301E0;2,194371223E0;3,736379623E0;4,859725296E0
6,510961138E1;-1,952612877E0;2,028276920E0;3,826793671E0;4,750889823E0
6,511197630E1;-1,658293724E0;1,908761024E0;3,929965973E0;4,673108095E0
6,511433907E1;-1,378244400E0;1,724861145E0;4,013966084E0;4,581116383E0
6,511670392E1;-1,052293777E0;1,556860924E0;4,075915813E0;4,488232152E0
6,511906646E1;-7,501602173E-1;1,393667221E0;4,193209648E0;4,481970083E0
6,512143138E1;-4,553899765E-1;1,276495934E0;4,285586834E0;4,494783244E0
6,512379413E1;-1,658306122E-1;1,110434055E0;4,349434853E0;4,492009252E0
6,512615905E1;1,470336914E-1;1,031283379E0;4,473840714E0;4,593518808E0
6,512852175E1;4,992733002E-1;9,656572342E-1;4,584331989E0;4,711461292E0
6,513088667E1;7,700133324E-1;8,814978600E-1;4,733558655E0;4,876119005E0
6,513324921E1;1,033567905E0;8,927626610E-1;4,901870728E0;5,088577838E0
6,513561414E1;1,258672237E0;9,108738899E-1;5,029414177E0;5,263929522E0
6,513797684E1;1,490346432E0;9,175357819E-1;5,212837219E0;5,498788619E0
6,514034184E1;1,716525555E0;9,770064354E-1;5,373950005E0;5,725411794E0
6,514270453E1;1,911855221E0;1,118195534E0;5,466551781E0;5,898198031E0
6,514506945E1;2,093054295E0;1,282105923E0;5,528405190E0;6,048796229E0
6,514743197E1;2,296635628E0;1,487986088E0;5,604420662E0;6,236839645E0
6,514979689E1;2,488401413E0;1,694948196E0;5,623542786E0;6,378810582E0
6,515215959E1;2,750631332E0;1,887718678E0;5,607349396E0;6,524708559E0
6,515452451E1;2,959323406E0;2,033333778E0;5,479706764E0;6,551276784E0
6,515688705E1;3,206091881E0;2,183710098E0;5,444717407E0;6,685249628E0
6,515925200E1;3,484191895E0;2,439610481E0;5,341667175E0;6,828228223E0
6,516161469E1;3,745192051E0;2,679610252E0;5,264717102E0;6,994570807E0
6,516397969E1;4,037091732E0;2,873710155E0;5,216717720E0;7,195169455E0
6,516634239E1;4,329512119E0;3,068528175E0;5,167389870E0;7,406919631E0
6,516870731E1;4,584344864E0;3,239762783E0;5,082119942E0;7,572332786E0
6,517106985E1;4,860527039E0;3,430560589E0;5,059739113E0;7,809893017E0
6,517343477E1;5,094109535E0;3,638928413E0;4,985220432E0;8,002760443E0
6,517579747E1;5,324013710E0;3,878205299E0;4,944029808E0;8,235838092E0
6,517816239E1;5,521620750E0;4,016052723E0;4,868331909E0;8,385560850E0
6,518052516E1;5,670013428E0;4,209325314E0;4,790115356E0;8,533034454E0
6,518288984E1;5,777978420E0;4,336044312E0;4,721379280E0;8,630048505E0
6,518525254E1;5,815562248E0;4,476740837E0;4,695091724E0;8,712396862E0
6,518761746E1;5,825220108E0;4,685042381E0;4,627958298E0;8,792087888E0
6,518998023E1;5,797925949E0;4,880558968E0;4,578277111E0;8,854175425E0
6,519234515E1;5,632498264E0;5,125932693E0;4,555546761E0;8,874301604E0
6,519470773E1;5,500276566E0;5,371033192E0;4,494070053E0;8,904925911E0
6,519707265E1;5,283460617E0;5,541364670E0;4,378032684E0;8,819798676E0
6,519943534E1;5,110771179E0;5,743299484E0;4,255394459E0;8,787141345E0
6,520180026E1;4,881800652E0;5,949491978E0;4,143720627E0;8,740643742E0
6,520416280E1;4,619139671E0;6,141026497E0;4,004750252E0;8,665257199E0
6,520652796E1;4,357866287E0;6,266797543E0;3,822937965E0;8,536896667E0
6,520889050E1;4,088951111E0;6,364168644E0;3,662843704E0;8,404676539E0
6,521125542E1;3,845236301E0;6,475254536E0;3,420860529E0;8,271459984E0
6,521361788E1;3,611607075E0;6,581731796E0;3,128775597E0;8,133396328E0
6,521598304E1;3,331619263E0;6,635604382E0;2,765356064E0;7,923264894E0
6,521834559E1;3,100215912E0;6,681550980E0;2,320538044E0;7,722652330E0
6,522071051E1;2,842488289E0;6,654577255E0;1,812628508E0;7,459809664E0
6,522307321E1;2,633871555E0;6,513545036E0;1,274684668E0;7,140614071E0
6,522543813E1;2,440032959E0;6,296972275E0;7,522730827E-1;6,794963978E0
6,522780067E1;2,218799114E0;5,950154305E0;1,911332607E-1;6,353261972E0
6,523016562E1;1,976055145E0;5,429979801E0;-3,365757465E-1;5,788156685E0
6,523252839E1;1,747909546E0;4,783202171E0;-8,179461956E-1;5,157833535E0
6,523489331E1;1,554667950E0;4,234220028E0;-1,258695841E0;4,682939984E0
6,523725600E1;1,372449398E0;3,736406803E0;-1,666624665E0;4,315320489E0
6,523962070E1;1,158188820E0;3,224800587E0;-1,961935043E0;3,948408449E0
6,524198346E1;9,923725128E-1;2,730455399E0;-2,192282200E0;3,639545457E0
6,524434838E1;7,857408524E-1;2,233752728E0;-2,320748806E0;3,315556508E0
6,524671107E1;5,934467316E-1;1,753417492E0;-2,389734983E0;3,022827355E0
6,524907599E1;3,703165054E-1;1,329370022E0;-2,379407644E0;2,750625330E0
6,525143853E1;2,065358162E-1;9,550881386E-1;-2,378399611E0;2,571309997E0
6,525380344E1;8,720064163E-2;6,643404961E-1;-2,363544941E0;2,456684134E0
6,525616613E1;-2,456426620E-2;3,344492912E-1;-2,336378813E0;2,360323217E0
6,525853113E1;-7,164716721E-2;1,289224625E-2;-2,281059265E0;2,282220607E0
6,526089382E1;-1,145472527E-1;-2,560577393E-1;-2,243109226E0;2,260580819E0
6,526325874E1;-1,568956375E-1;-4,774413109E-1;-2,175822973E0;2,233108161E0
6,526562131E1;-1,560497284E-1;-7,642250061E-1;-2,109261513E0;2,248860935E0
6,526798623E1;-1,440358162E-1;-9,917650223E-1;-2,077966452E0;2,307008615E0
6,527034893E1;-1,477465630E-1;-1,155370951E0;-2,029409409E0;2,339917440E0
6,527271385E1;-1,311078072E-1;-1,339318275E0;-2,017269850E0;2,424941308E0
6,527507662E1;-6,377267838E-2;-1,530190706E0;-1,983875155E0;2,506254413E0
6,527744129E1;4,613399506E-3;-1,689761162E0;-1,961183071E0;2,588735812E0
6,527980406E1;5,821943283E-2;-1,871693134E0;-1,935901165E0;2,693387832E0
6,528216898E1;1,641840935E-1;-2,018909931E0;-1,893413901E0;2,772718869E0
6,528453168E1;2,344322205E-1;-2,184700727E0;-1,859439850E0;2,878435737E0
6,528689660E1;3,160552979E-1;-2,311117649E0;-1,803986907E0;2,948817475E0
6,528925915E1;4,132809639E-1;-2,466929436E0;-1,737708330E0;3,045680915E0
6,529162407E1;4,259591103E-1;-2,610079765E0;-1,659525275E0;3,122175793E0
6,529398676E1;4,831833839E-1;-2,710467339E0;-1,572043896E0;3,170397670E0
6,529635169E1;5,447134972E-1;-2,752079725E0;-1,416351318E0;3,142722811E0
6,529871423E1;5,487036705E-1;-2,826446295E0;-1,283336639E0;3,152273355E0
6,530107937E1;5,916104317E-1;-2,899889946E0;-1,129597545E0;3,167862878E0
6,530344191E1;6,136379242E-1;-2,988548756E0;-9,698772430E-1;3,201349252E0
6,530580684E1;6,395277977E-1;-2,990752220E0;-8,375862837E-1;3,170984930E0
6,530816953E1;6,995654106E-1;-3,015349388E0;-6,838393211E-1;3,170072541E0
6,531053445E1;7,561860085E-1;-3,096599102E0;-5,160543919E-1;3,229095138E0
6,531289699E1;8,498082161E-1;-3,175578117E0;-3,746948242E-1;3,308604932E0
6,531526191E1;9,113326073E-1;-3,246858120E0;-2,343273163E-1;3,380462108E0
6,531762468E1;9,864892960E-1;-3,327463865E0;-1,129543781E-1;3,472453829E0
6,531998953E1;1,086803913E0;-3,336973906E0;-1,081299782E-2;3,509509156E0
6,532235207E1;1,189287186E0;-3,406728745E0;7,771492004E-2;3,609188878E0
6,532471722E1;1,288351059E0;-3,480401993E0;1,127178669E-1;3,712916886E0
6,532707977E1;1,406203270E0;-3,525351524E0;1,155505180E-1;3,797217788E0
6,532944469E1;1,486025333E0;-3,532444000E0;1,386024952E-1;3,834793679E0
6,533180738E1;1,586111546E0;-3,575770617E0;8,521318436E-2;3,912690458E0
6,533417230E1;1,715833187E0;-3,536347866E0;-1,644396782E-2;3,930662814E0
6,533653486E1;1,832183838E0;-3,523051977E0;-5,728220940E-2;3,971407068E0
6,533889978E1;1,950637817E0;-3,481963158E0;-2,892017365E-3;3,991123111E0
6,534126248E1;2,072693348E0;-3,450715065E0;-4,443216324E-2;4,025601370E0
6,534362747E1;2,083059788E0;-3,406825066E0;-1,289677620E-1;3,995275684E0
6,534599017E1;2,166123390E0;-3,340343475E0;-1,563918591E-1;3,984274525E0
6,534835509E1;2,224544048E0;-3,234533310E0;-1,879165173E-1;3,930154523E0
6,535071763E1;2,225871086E0;-3,163993359E0;-2,619941235E-1;3,877369854E0
6,535308255E1;2,269242287E0;-3,022321463E0;-3,724486828E-1;3,797710574E0
6,535544524E1;2,286856174E0;-2,929596901E0;-4,626238346E-1;3,745166215E0
6,535781016E1;2,301086903E0;-2,810987473E0;-5,228857994E-1;3,670158180E0
6,536017296E1;2,287195206E0;-2,688392401E0;-6,323592663E-1;3,585888154E0
6,536253765E1;2,313389301E0;-2,540068865E0;-7,784167528E-1;3,522733674E0
6,536490034E1;2,303137302E0;-2,465751886E0;-9,004909992E-1;3,492170935E0
6,536726534E1;2,329628468E0;-2,380963326E0;-1,017234564E0;3,482947216E0
6,536962804E1;2,357741833E0;-2,301643848E0;-1,137139201E0;3,485627134E0
6,537199294E1;2,369951725E0;-2,222525358E0;-1,272864580E0;3,489480532E0
6,537435548E1;2,341622353E0;-2,128144264E0;-1,423402071E0;3,469620542E0
6,537672040E1;2,307292461E0;-2,037116528E0;-1,540790200E0;3,442016370E0
6,537908309E1;2,254559994E0;-1,890928268E0;-1,588346004E0;3,343874027E0
6,538144801E1;2,285656452E0;-1,776014328E0;-1,700769544E0;3,357241331E0
6,538381052E1;2,245397568E0;-1,676196575E0;-1,823867798E0;3,343342480E0
6,538617567E1;2,269587994E0;-1,595299959E0;-1,926186323E0;3,377307415E0
6,538853813E1;2,277879238E0;-1,515737295E0;-2,030335665E0;3,407118472E0
6,539090305E1;2,326037884E0;-1,451008558E0;-2,115407944E0;3,462777619E0
6,539326582E1;2,355736256E0;-1,387811422E0;-2,173484325E0;3,492785130E0
6,539563074E1;2,396936417E0;-1,266082764E0;-2,251369476E0;3,523767057E0
6,539799328E1;2,479080200E0;-1,253804207E0;-2,328018188E0;3,624573398E0
6,540035820E1;2,582029343E0;-1,216299534E0;-2,408001423E0;3,734264444E0
6,540272090E1;2,612364769E0;-1,185771465E0;-2,461045980E0;3,779848009E0
6,540508582E1;2,701482296E0;-1,162280560E0;-2,558083773E0;3,897780815E0
6,540744839E1;2,729106426E0;-1,172081470E0;-2,563973427E0;3,923742677E0
6,540981355E1;2,746200085E0;-1,110691071E0;-2,595876694E0;3,938759369E0
6,541217609E1;2,842432499E0;-1,118480206E0;-2,622617960E0;4,025983786E0
6,541454093E1;2,912427902E0;-1,086066723E0;-2,633590937E0;4,074012572E0
6,541690370E1;2,970341682E0;-1,076528072E0;-2,667506695E0;4,134904396E0
6,541926861E1;3,054270744E0;-1,121051311E0;-2,695645571E0;4,225142704E0
6,542163116E1;3,150249958E0;-1,173086643E0;-2,710453510E0;4,318190049E0
6,542399608E1;3,186161041E0;-1,166582584E0;-2,669545412E0;4,317291954E0
6,542635877E1;3,268361092E0;-1,184640408E0;-2,702071428E0;4,403038397E0
6,542872369E1;3,321358204E0;-1,195226669E0;-2,723314047E0;4,458298611E0
6,543108624E1;3,356054306E0;-1,271833897E0;-2,747823477E0;4,520088033E0
6,543345116E1;3,367969036E0;-1,298418522E0;-2,740170002E0;4,531847055E0
6,543581393E1;3,317482948E0;-1,325475693E0;-2,743404865E0;4,504314507E0
6,543817885E1;3,274370193E0;-1,358035088E0;-2,728682518E0;4,473417904E0
6,544054154E1;3,287011623E0;-1,400429249E0;-2,757495642E0;4,513250459E0
6,544290647E1;3,327899933E0;-1,409867764E0;-2,744757652E0;4,538319033E0
6,544526901E1;3,377473831E0;-1,393488884E0;-2,726174831E0;4,558636853E0
6,544763393E1;3,432425499E0;-1,366949558E0;-2,680487394E0;4,564549109E0
6,544999662E1;3,436141491E0;-1,337161541E0;-2,599510431E0;4,511377153E0
6,545236162E1;3,429091454E0;-1,289161682E0;-2,469460249E0;4,418013124E0
6,545472433E1;3,352696896E0;-1,229851246E0;-2,359659195E0;4,280315652E0
6,545708902E1;3,309253216E0;-1,171363831E0;-2,224423409E0;4,155876510E0
6,545945172E1;3,237024307E0;-1,099970818E0;-2,099891663E0;4,012207268E0
6,546181672E1;3,176748753E0;-1,014534473E0;-1,958270073E0;3,867277403E0
6,546417941E1;3,047133923E0;-8,961334229E-1;-1,833032370E0;3,667163471E0
6,546654430E1;2,952707291E0;-8,418984413E-1;-1,708326936E0;3,513638321E0
6,546890684E1;2,888807297E0;-8,024578094E-1;-1,628401756E0;3,411867291E0
6,547127176E1;2,821473598E0;-7,724480629E-1;-1,570740581E0;3,320333605E0
6,547363446E1;2,714088917E0;-6,623868942E-1;-1,494903684E0;3,168559936E0
6,547599938E1;2,608568192E0;-6,443896294E-1;-1,456042886E0;3,056129397E0
6,547836216E1;2,535649776E0;-6,378870010E-1;-1,441528320E0;2,985703186E0
6,548072708E1;2,463115692E0;-6,079506874E-1;-1,428669333E0;2,911638545E0
6,548308962E1;2,324447632E0;-5,579681396E-1;-1,342197299E0;2,741510319E0
6,548545446E1;2,213834286E0;-4,583830833E-1;-1,305164218E0;2,610484808E0
6,548781724E1;2,042246342E0;-3,201932907E-1;-1,227050066E0;2,403943786E0
6,549018218E1;1,891170979E0;-1,284132004E-1;-1,199360728E0;2,243096916E0
6,549254472E1;1,706115723E0;4,982948303E-2;-1,098706126E0;2,029893837E0
6,549490964E1;1,563310623E0;1,883463860E-1;-1,060265422E0;1,898309045E0
6,549727241E1;1,401782513E0;3,489675522E-1;-1,014865041E0;1,765424486E0
6,549963725E1;1,242715359E0;4,899654388E-1;-9,746931791E-1;1,653612526E0
6,550199980E1;1,106507778E0;6,578679085E-1;-9,282222986E-1;1,587055854E0
